timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1553625273727,4881,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,4881,0,1
1553625272697,6355,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,6355,0,0
1553625276026,3232,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658458,10,10,http://localhost:8081/algorithm/NaiveBayes,3232,0,1
1553625272697,6561,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,6561,0,1
1553625276308,2956,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658514,10,10,http://localhost:8081/algorithm/NaiveBayes,2956,0,1
1553625273215,6410,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658506,10,10,http://localhost:8081/algorithm/NaiveBayes,6410,0,1
1553625276687,3079,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,3079,0,1
1553625276647,3296,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658514,10,10,http://localhost:8081/algorithm/NaiveBayes,3296,0,1
1553625279264,1853,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658482,10,10,http://localhost:8081/algorithm/NaiveBayes,1853,0,1
1553625279259,2618,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658474,10,10,http://localhost:8081/algorithm/NaiveBayes,2618,0,0
1553625278410,3564,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658482,10,10,http://localhost:8081/algorithm/NaiveBayes,3564,0,1
1553625279626,2380,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,2380,0,1
1553625276553,5869,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,5869,0,1
1553625279767,2995,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,2995,0,1
1553625281118,2653,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,2653,0,0
1553625282763,3198,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658530,10,10,http://localhost:8081/algorithm/NaiveBayes,3198,0,1
1553625279943,6858,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,6858,0,1
1553625283772,3047,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658482,10,10,http://localhost:8081/algorithm/NaiveBayes,3047,0,1
1553625279259,8211,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658506,10,10,http://localhost:8081/algorithm/NaiveBayes,8211,0,0
1553625278608,8932,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,8932,0,1
1553625282424,5994,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,5994,0,0
1553625282008,6708,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,6708,0,1
1553625279052,11563,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,11563,0,1
1553625281878,9087,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658530,10,10,http://localhost:8081/algorithm/NaiveBayes,9087,0,1
1553625285962,12070,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,12070,0,1
1553625281976,20382,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,20382,0,1
1553625288421,16755,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658482,10,10,http://localhost:8081/algorithm/NaiveBayes,16755,0,4
1553625298031,13568,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,13568,0,1
1553625290617,22383,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,22383,0,1
1553625290966,22042,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658474,10,10,http://localhost:8081/algorithm/NaiveBayes,22042,0,4
1553625286803,26222,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658530,10,10,http://localhost:8081/algorithm/NaiveBayes,26222,0,0
1553625302358,10684,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658458,10,10,http://localhost:8081/algorithm/NaiveBayes,10684,0,1
1553625288717,30357,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,30356,0,1
1553625287542,32503,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,32503,0,0
1553625313008,9023,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,9022,0,1
1553625286819,36742,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,36742,0,1
1553625311601,16926,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,16926,0,1
1553625322031,7170,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658514,10,10,http://localhost:8081/algorithm/NaiveBayes,7170,0,1
1553625313026,16686,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,16686,0,1
1553625313001,16721,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,16721,0,3
1553625313042,16729,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,16728,0,1
1553625287471,42842,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658530,10,10,http://localhost:8081/algorithm/NaiveBayes,42842,0,1
1553625329201,4829,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658482,10,10,http://localhost:8081/algorithm/NaiveBayes,4829,0,1
1553625320046,15868,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,15868,0,1
1553625319074,18802,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,18802,0,1
1553625329723,8387,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658530,10,10,http://localhost:8081/algorithm/NaiveBayes,8387,0,5
1553625305176,34656,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658458,10,10,http://localhost:8081/algorithm/NaiveBayes,34656,0,1
1553625335914,5048,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,5048,0,0
1553625328527,19182,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658474,10,10,http://localhost:8081/algorithm/NaiveBayes,19182,0,1
1553625330314,18103,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658458,10,10,http://localhost:8081/algorithm/NaiveBayes,18103,0,1
1553625334029,19948,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,19948,0,1
1553625338110,22704,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,22704,0,1
1553625329712,32633,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658474,10,10,http://localhost:8081/algorithm/NaiveBayes,32633,0,1
1553625347710,18432,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658458,10,10,http://localhost:8081/algorithm/NaiveBayes,18432,0,2
1553625348418,18538,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658514,10,10,http://localhost:8081/algorithm/NaiveBayes,18538,0,1
1553625362345,6805,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658506,10,10,http://localhost:8081/algorithm/NaiveBayes,6805,0,1
1553625337876,32522,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,32522,0,2
1553625340962,30627,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,30627,0,2
1553625360816,11618,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,11618,0,1
1553625329771,45105,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,45105,0,1
1553625323561,53294,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,53294,0,2
1553625366150,12700,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,12700,0,1
1553625372433,6547,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658474,9,9,http://localhost:8081/algorithm/NaiveBayes,6547,0,2
1553625370398,9224,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658538,8,8,http://localhost:8081/algorithm/NaiveBayes,9224,0,1
1553625339832,41490,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658514,8,8,http://localhost:8081/algorithm/NaiveBayes,41490,0,1
1553625374876,11475,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658474,8,8,http://localhost:8081/algorithm/NaiveBayes,11475,0,1
1553625371591,14885,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658474,8,8,http://localhost:8081/algorithm/NaiveBayes,14885,0,1
1553625353979,32540,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658474,8,8,http://localhost:8081/algorithm/NaiveBayes,32540,0,1
1553625369150,17393,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658466,7,7,http://localhost:8081/algorithm/NaiveBayes,17392,0,0
1553625381323,5220,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658490,7,7,http://localhost:8081/algorithm/NaiveBayes,5220,0,1
1553625366956,22089,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658498,7,7,http://localhost:8081/algorithm/NaiveBayes,22089,0,1
1553625376854,13564,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658530,7,7,http://localhost:8081/algorithm/NaiveBayes,13564,0,1
1553625379623,11304,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658522,7,7,http://localhost:8081/algorithm/NaiveBayes,11304,0,1
1553625386544,6459,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658482,6,6,http://localhost:8081/algorithm/NaiveBayes,6459,0,1
1553625386352,8180,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658466,5,5,http://localhost:8081/algorithm/NaiveBayes,8180,0,1
1553625390419,5689,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658490,5,5,http://localhost:8081/algorithm/NaiveBayes,5689,0,1
1553625386557,9560,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658498,5,5,http://localhost:8081/algorithm/NaiveBayes,9560,0,0
1553625386477,9644,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658458,5,5,http://localhost:8081/algorithm/NaiveBayes,9644,0,1
1553625389045,9468,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658474,5,5,http://localhost:8081/algorithm/NaiveBayes,9468,0,2
1553625394532,5772,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658490,4,4,http://localhost:8081/algorithm/NaiveBayes,5772,0,1
1553625396117,5925,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658498,3,3,http://localhost:8081/algorithm/NaiveBayes,5925,0,1
1553625396109,7294,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658482,3,3,http://localhost:8081/algorithm/NaiveBayes,7294,0,1
1553625396121,10144,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658474,2,2,http://localhost:8081/algorithm/NaiveBayes,10144,0,1
1553625402043,6206,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658506,1,1,http://localhost:8081/algorithm/NaiveBayes,6206,0,2
1553633276270,99,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658514,1,1,http://localhost:8081/algorithm/NaiveBayes,99,0,35
1553633276390,59,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658538,1,1,http://localhost:8081/algorithm/NaiveBayes,59,0,5
1553633276450,56,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658506,1,1,http://localhost:8081/algorithm/NaiveBayes,56,0,2
1553633276506,57,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658506,1,1,http://localhost:8081/algorithm/NaiveBayes,57,0,3
1553633276564,81,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658482,2,2,http://localhost:8081/algorithm/NaiveBayes,81,0,2
1553633276622,89,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658474,2,2,http://localhost:8081/algorithm/NaiveBayes,89,0,1
1553633276646,67,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658506,2,2,http://localhost:8081/algorithm/NaiveBayes,67,0,2
1553633276712,106,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658522,2,2,http://localhost:8081/algorithm/NaiveBayes,106,0,1
1553633276714,106,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658522,2,2,http://localhost:8081/algorithm/NaiveBayes,106,0,2
1553633276821,85,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658522,2,2,http://localhost:8081/algorithm/NaiveBayes,85,0,1
1553633276819,104,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658498,2,2,http://localhost:8081/algorithm/NaiveBayes,103,0,1
1553633276908,99,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658490,2,2,http://localhost:8081/algorithm/NaiveBayes,99,0,4
1553633276924,94,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658458,2,2,http://localhost:8081/algorithm/NaiveBayes,94,0,1
1553633277008,99,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658538,2,2,http://localhost:8081/algorithm/NaiveBayes,99,0,8
1553633277019,94,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658490,1,1,http://localhost:8081/algorithm/NaiveBayes,94,0,5
1553633277114,88,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658506,2,2,http://localhost:8081/algorithm/NaiveBayes,87,0,1
1553633277114,92,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658506,2,2,http://localhost:8081/algorithm/NaiveBayes,92,0,1
1553633277203,69,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658522,2,2,http://localhost:8081/algorithm/NaiveBayes,69,0,1
1553633277207,86,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658514,2,2,http://localhost:8081/algorithm/NaiveBayes,86,0,1
1553633277273,97,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658506,2,2,http://localhost:8081/algorithm/NaiveBayes,97,0,1
1553633277294,120,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658458,2,2,http://localhost:8081/algorithm/NaiveBayes,120,0,2
1553633277371,101,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658490,2,2,http://localhost:8081/algorithm/NaiveBayes,101,0,1
1553633277474,453,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658506,3,3,http://localhost:8081/algorithm/NaiveBayes,453,0,5
1553633277635,374,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658506,2,2,http://localhost:8081/algorithm/NaiveBayes,374,0,1
1553633277415,624,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658514,2,2,http://localhost:8081/algorithm/NaiveBayes,624,0,1
1553633278017,553,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658538,3,3,http://localhost:8081/algorithm/NaiveBayes,553,0,1
1553633278040,1171,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658474,5,5,http://localhost:8081/algorithm/NaiveBayes,1171,0,1
1553633278134,1152,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658514,5,5,http://localhost:8081/algorithm/NaiveBayes,1152,0,1
1553633278570,933,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658506,5,5,http://localhost:8081/algorithm/NaiveBayes,933,0,2
1553633278630,1589,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658466,7,7,http://localhost:8081/algorithm/NaiveBayes,1589,0,2
1553633279212,1143,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658514,7,7,http://localhost:8081/algorithm/NaiveBayes,1143,0,2
1553633279504,1596,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658458,8,8,http://localhost:8081/algorithm/NaiveBayes,1595,0,2
1553633280117,1698,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658498,8,8,http://localhost:8081/algorithm/NaiveBayes,1698,0,1
1553633279619,2347,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658506,8,8,http://localhost:8081/algorithm/NaiveBayes,2347,0,1
1553633279287,3017,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658482,8,8,http://localhost:8081/algorithm/NaiveBayes,3017,0,1
1553633281101,1370,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658538,8,8,http://localhost:8081/algorithm/NaiveBayes,1370,0,1
1553633279132,3347,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658506,8,8,http://localhost:8081/algorithm/NaiveBayes,3347,0,12
1553633280356,2589,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658490,8,8,http://localhost:8081/algorithm/NaiveBayes,2589,0,4
1553633280222,2895,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658498,8,8,http://localhost:8081/algorithm/NaiveBayes,2895,0,1
1553633281967,1311,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658490,8,8,http://localhost:8081/algorithm/NaiveBayes,1311,0,1
1553633280615,3012,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658522,8,8,http://localhost:8081/algorithm/NaiveBayes,3012,0,2
1553633282305,1521,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658474,8,8,http://localhost:8081/algorithm/NaiveBayes,1521,0,1
1553633282472,1430,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658490,8,8,http://localhost:8081/algorithm/NaiveBayes,1430,0,1
1553633282485,2102,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658522,8,8,http://localhost:8081/algorithm/NaiveBayes,2102,0,2
1553633281816,3132,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658514,8,8,http://localhost:8081/algorithm/NaiveBayes,3132,0,1
1553633283903,1649,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658490,8,8,http://localhost:8081/algorithm/NaiveBayes,1649,0,0
1553633283628,1975,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658490,8,8,http://localhost:8081/algorithm/NaiveBayes,1975,0,1
1553633282945,2870,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658482,8,8,http://localhost:8081/algorithm/NaiveBayes,2870,0,1
1553633283118,2749,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658498,8,8,http://localhost:8081/algorithm/NaiveBayes,2749,0,1
1553633283278,2885,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658498,8,8,http://localhost:8081/algorithm/NaiveBayes,2885,0,2
1553633283827,2518,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658490,8,8,http://localhost:8081/algorithm/NaiveBayes,2518,0,1
1553633284949,1619,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658498,8,8,http://localhost:8081/algorithm/NaiveBayes,1619,0,1
1553633284588,2016,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658514,8,8,http://localhost:8081/algorithm/NaiveBayes,2016,0,1
1553633285816,2079,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658482,8,8,http://localhost:8081/algorithm/NaiveBayes,2078,0,1
1553633285604,2762,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658490,8,8,http://localhost:8081/algorithm/NaiveBayes,2762,0,0
1553633285868,2513,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658490,8,8,http://localhost:8081/algorithm/NaiveBayes,2513,0,1
1553633286569,2530,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658538,8,8,http://localhost:8081/algorithm/NaiveBayes,2530,0,1
1553633286604,2495,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658530,8,8,http://localhost:8081/algorithm/NaiveBayes,2495,0,1
1553633286346,2987,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658530,8,8,http://localhost:8081/algorithm/NaiveBayes,2987,0,1
1553633286164,3283,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658498,8,8,http://localhost:8081/algorithm/NaiveBayes,3283,0,1
1553633285553,3900,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658458,8,8,http://localhost:8081/algorithm/NaiveBayes,3900,0,1
1553633287895,1643,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658538,8,8,http://localhost:8081/algorithm/NaiveBayes,1643,0,1
1553633288384,2762,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658506,7,7,http://localhost:8081/algorithm/NaiveBayes,2762,0,2
1553633289334,2128,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658482,7,7,http://localhost:8081/algorithm/NaiveBayes,2128,0,1
1553633289448,2146,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658514,7,7,http://localhost:8081/algorithm/NaiveBayes,2146,0,1
1553633288367,5634,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658538,7,7,http://localhost:8081/algorithm/NaiveBayes,5634,0,1
1553633289104,5533,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658506,7,7,http://localhost:8081/algorithm/NaiveBayes,5533,0,2
1553633291596,3086,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658474,7,7,http://localhost:8081/algorithm/NaiveBayes,3086,0,2
1553633289454,5446,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658522,7,7,http://localhost:8081/algorithm/NaiveBayes,5446,0,1
1553633291463,3443,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658530,7,7,http://localhost:8081/algorithm/NaiveBayes,3443,0,1
1553633289101,6068,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658514,7,7,http://localhost:8081/algorithm/NaiveBayes,6068,0,1
