timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1553628114050,30097,HTTP Request Scenario 2,200,OK,Thread Group 1-4,text,true,,293,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,30097,0,0
1553628114603,30140,HTTP Request Scenario 2,200,OK,Thread Group 1-5,text,true,,293,3658474,10,10,http://localhost:8081/algorithm/NaiveBayes,30140,0,1
1553628115242,30123,HTTP Request Scenario 2,200,OK,Thread Group 1-6,text,true,,293,3658506,10,10,http://localhost:8081/algorithm/NaiveBayes,30123,0,1
1553628115974,30270,HTTP Request Scenario 2,200,OK,Thread Group 1-7,text,true,,293,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,30270,0,1
1553628116449,30359,HTTP Request Scenario 2,200,OK,Thread Group 1-8,text,true,,293,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,30359,0,1
1553628117622,30370,HTTP Request Scenario 2,200,OK,Thread Group 1-10,text,true,,293,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,30370,0,0
1553628117775,30318,HTTP Request Scenario 2,200,OK,Thread Group 1-9,text,true,,293,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,30318,0,1
1553628142690,30166,HTTP Request Scenario 2,200,OK,Thread Group 1-1,text,true,,293,3658530,10,10,http://localhost:8081/algorithm/NaiveBayes,30166,0,3
1553628143300,30099,HTTP Request Scenario 2,200,OK,Thread Group 1-2,text,true,,293,3658530,10,10,http://localhost:8081/algorithm/NaiveBayes,30099,0,1
1553628143720,30188,HTTP Request Scenario 2,200,OK,Thread Group 1-3,text,true,,293,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,30188,0,1
1553628144148,30114,HTTP Request Scenario 2,200,OK,Thread Group 1-4,text,true,,293,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,30114,0,6
1553628144743,30297,HTTP Request Scenario 2,200,OK,Thread Group 1-5,text,true,,293,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,30297,0,1
1553628145366,30419,HTTP Request Scenario 2,200,OK,Thread Group 1-6,text,true,,293,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,30419,0,2
1553628146245,30294,HTTP Request Scenario 2,200,OK,Thread Group 1-7,text,true,,293,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,30294,0,1
1553628146807,30378,HTTP Request Scenario 2,200,OK,Thread Group 1-8,text,true,,293,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,30378,0,1
1553628147993,30570,HTTP Request Scenario 2,200,OK,Thread Group 1-10,text,true,,293,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,30570,0,1
1553628148094,30634,HTTP Request Scenario 2,200,OK,Thread Group 1-9,text,true,,293,3658530,10,10,http://localhost:8081/algorithm/NaiveBayes,30634,0,1
1553628172857,30118,HTTP Request Scenario 2,200,OK,Thread Group 1-1,text,true,,293,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,30118,0,2
1553628173400,30154,HTTP Request Scenario 2,200,OK,Thread Group 1-2,text,true,,293,3658466,9,9,http://localhost:8081/algorithm/NaiveBayes,30154,0,2
1553628173908,30125,HTTP Request Scenario 2,200,OK,Thread Group 1-3,text,true,,293,3658530,8,8,http://localhost:8081/algorithm/NaiveBayes,30125,0,1
1553628174262,30064,HTTP Request Scenario 2,200,OK,Thread Group 1-4,text,true,,293,3658466,7,7,http://localhost:8081/algorithm/NaiveBayes,30064,0,1
1553628175040,30113,HTTP Request Scenario 2,200,OK,Thread Group 1-5,text,true,,293,3658538,6,6,http://localhost:8081/algorithm/NaiveBayes,30113,0,0
1553628175785,30115,HTTP Request Scenario 2,200,OK,Thread Group 1-6,text,true,,293,3658458,5,5,http://localhost:8081/algorithm/NaiveBayes,30115,0,1
1553628176539,30289,HTTP Request Scenario 2,200,OK,Thread Group 1-7,text,true,,293,3658490,4,4,http://localhost:8081/algorithm/NaiveBayes,30289,0,1
1553628177186,30390,HTTP Request Scenario 2,200,OK,Thread Group 1-8,text,true,,293,3658522,3,3,http://localhost:8081/algorithm/NaiveBayes,30390,0,1
1553628178564,30451,HTTP Request Scenario 2,200,OK,Thread Group 1-10,text,true,,293,3658466,2,2,http://localhost:8081/algorithm/NaiveBayes,30451,0,0
1553628178728,30445,HTTP Request Scenario 2,200,OK,Thread Group 1-9,text,true,,293,3658498,1,1,http://localhost:8081/algorithm/NaiveBayes,30445,0,1
