timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1553630680342,2676,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,2676,0,1
1553630674842,8457,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658482,10,10,http://localhost:8081/algorithm/NaiveBayes,8457,0,0
1553630682122,1616,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,1616,0,2
1553630674459,9422,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,9422,0,1
1553630679078,5177,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658474,10,10,http://localhost:8081/algorithm/NaiveBayes,5177,0,1
1553630681446,2868,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658490,10,10,http://localhost:8081/algorithm/NaiveBayes,2868,0,1
1553630677615,7863,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,7863,0,1
1553630680932,4797,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658458,10,10,http://localhost:8081/algorithm/NaiveBayes,4797,0,1
1553630678628,7488,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,7488,0,2
1553630682649,6540,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658522,10,10,http://localhost:8081/algorithm/NaiveBayes,6540,0,1
1553630683019,7027,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658538,10,10,http://localhost:8081/algorithm/NaiveBayes,7027,0,1
1553630683739,7112,HTTP Request Scenario 3,200,OK,Thread Group 1-4,text,true,,313,3658498,10,10,http://localhost:8081/algorithm/NaiveBayes,7112,0,0
1553630684315,6543,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658466,10,10,http://localhost:8081/algorithm/NaiveBayes,6543,0,1
1553630683300,7676,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658506,9,9,http://localhost:8081/algorithm/NaiveBayes,7675,0,1
1553630684256,7634,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658498,9,9,http://localhost:8081/algorithm/NaiveBayes,7634,0,1
1553630685731,8504,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658482,9,9,http://localhost:8081/algorithm/NaiveBayes,8504,0,1
1553630690048,4199,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658490,9,9,http://localhost:8081/algorithm/NaiveBayes,4199,0,1
1553630685480,8819,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658538,9,9,http://localhost:8081/algorithm/NaiveBayes,8819,0,1
1553630683881,10925,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658490,9,9,http://localhost:8081/algorithm/NaiveBayes,10925,0,1
1553630690979,4738,HTTP Request Scenario 3,200,OK,Thread Group 1-3,text,true,,313,3658466,9,9,http://localhost:8081/algorithm/NaiveBayes,4738,0,1
1553630690860,5286,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658514,8,8,http://localhost:8081/algorithm/NaiveBayes,5286,0,1
1553630686118,10294,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658506,8,8,http://localhost:8081/algorithm/NaiveBayes,10294,0,1
1553630691892,5640,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658498,8,8,http://localhost:8081/algorithm/NaiveBayes,5640,0,0
1553630689190,8439,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658538,8,8,http://localhost:8081/algorithm/NaiveBayes,8439,0,1
1553630694299,9119,HTTP Request Scenario 3,200,OK,Thread Group 1-1,text,true,,313,3658466,8,8,http://localhost:8081/algorithm/NaiveBayes,9119,0,1
1553630694247,9171,HTTP Request Scenario 3,200,OK,Thread Group 1-7,text,true,,313,3658458,8,8,http://localhost:8081/algorithm/NaiveBayes,9171,0,2
1553630694236,10498,HTTP Request Scenario 3,200,OK,Thread Group 1-5,text,true,,313,3658490,6,6,http://localhost:8081/algorithm/NaiveBayes,10498,0,7
1553630694807,12813,HTTP Request Scenario 3,200,OK,Thread Group 1-2,text,true,,313,3658490,5,5,http://localhost:8081/algorithm/NaiveBayes,12813,0,1
1553630696145,11578,HTTP Request Scenario 3,200,OK,Thread Group 1-10,text,true,,313,3658514,4,4,http://localhost:8081/algorithm/NaiveBayes,11578,0,1
1553630697629,11393,HTTP Request Scenario 3,200,OK,Thread Group 1-6,text,true,,313,3658530,3,3,http://localhost:8081/algorithm/NaiveBayes,11393,0,1
1553630696413,15191,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658490,2,2,http://localhost:8081/algorithm/NaiveBayes,15191,0,3
1553630697531,16016,HTTP Request Scenario 3,200,OK,Thread Group 1-8,text,true,,313,3658482,2,2,http://localhost:8081/algorithm/NaiveBayes,16016,0,1
1553630711605,5912,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658530,1,1,http://localhost:8081/algorithm/NaiveBayes,5912,0,20
1553630717518,9536,HTTP Request Scenario 3,200,OK,Thread Group 1-9,text,true,,313,3658522,1,1,http://localhost:8081/algorithm/NaiveBayes,9536,0,63
